,tweet_id,Names,dog_gender,timestamp,date,time,source,text,jpg_url,img_num,favorite_count,retweet_count,dog_count,rating,dog_stage,Breed,Confidence_level,Weekday
3465,766693177336135680,Brudge,Male,2016-08-19 17:47:52,2016-08-19 00:00:00,17:47,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,4427,897,1.0,11.0,None,Doberman,0.948355,Friday
3464,766423258543644672,Shadoe,Female,2016-08-18 23:55:18,2016-08-18 00:00:00,23:55,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,6587,1794,1.0,9.0,None,keeshond,0.995823,Thursday
3463,766313316352462849,Oscar,Male,2016-08-18 16:38:26,2016-08-18 00:00:00,16:38,Twitter for iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1,0,0,1.0,12.0,None,toy_poodle,0.966896,Thursday
3462,766078092750233600,Dogwithnoname,Male,2016-08-18 01:03:45,2016-08-18 00:00:00,01:03,Twitter for iPhone,RT @dog_rates: This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1,0,2922,1.0,12.0,None,toy_poodle,0.420463,Thursday
3461,766069199026450432,Juno,Female,2016-08-18 00:28:24,2016-08-18 00:00:00,00:28,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,4689,989,1.0,12.0,None,redbone,0.484855,Thursday
3460,766008592277377025,Angel,Female,2016-08-17 20:27:34,2016-08-17 00:00:00,20:27,Twitter for iPhone,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1,0,0,1.0,11.0,None,Welsh_springer_spaniel,0.728153,Wednesday
3459,765719909049503744,Brat,Male,2016-08-17 01:20:27,2016-08-17 00:00:00,01:20,Twitter for iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,7906,2429,1.0,12.0,None,golden_retriever,0.969518,Wednesday
3458,765669560888528897,Tove,Female,2016-08-16 22:00:23,2016-08-16 00:00:00,22:00,Twitter for iPhone,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1,0,0,1.0,12.0,None,beagle,0.993333,Tuesday
3457,765395769549590528,Dogwithnoname,Female,2016-08-16 03:52:26,2016-08-16 00:00:00,03:52,Twitter for iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,28643,3814,1.0,13.0,None,Pembroke,0.509491,Tuesday
3483,770293558247038976,Jackson,Unknown,2016-08-29 16:14:30,2016-08-29 00:00:00,16:14,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,6828,1681,1.0,10.0,None,Italian_greyhound,0.931668,Monday
3484,770414278348247044,Al,Male,2016-08-30 00:14:12,2016-08-30 00:00:00,00:14,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1,0,0,1.0,11.0,None,golden_retriever,0.0535696,Tuesday
3485,770655142660169732,Dogwithnoname,Unknown,2016-08-30 16:11:18,2016-08-30 00:00:00,16:11,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1,0,0,1.0,11.0,None,NaN,0.0,Tuesday
3486,770772759874076672,Sebastian,Male,2016-08-30 23:58:40,2016-08-30 00:00:00,23:58,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,5687,1592,1.0,11.0,None,chow,0.979515,Tuesday
3514,774639387460112384,Sprinkles,Male,2016-09-10 16:03:16,2016-09-10 00:00:00,16:03,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,7389,1974,1.0,10.0,None,Walker_hound,0.627593,Saturday
3513,774314403806253056,Dogwithnoname,Unknown,2016-09-09 18:31:54,2016-09-09 00:00:00,18:31,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,23863,6342,1.0,14.0,None,Eskimo_dog,0.596045,Friday
3511,773922284943896577,Heinrich,Male,2016-09-08 16:33:46,2016-09-08 00:00:00,16:33,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,0,0,1.0,12.0,None,Pomeranian,0.554331,Thursday
3510,773704687002451968,Loki,Male,2016-09-08 02:09:06,2016-09-08 00:00:00,02:09,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,7222,1847,1.0,12.0,None,silky_terrier,0.324251,Thursday
3509,773670353721753600,Shakespeare,Male,2016-09-07 23:52:41,2016-09-07 00:00:00,23:52,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,5864,1469,1.0,10.0,None,Old_English_sheepdog,0.969311,Wednesday
3507,773308824254029826,Bungalo,Female,2016-09-06 23:56:05,2016-09-06 00:00:00,23:56,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,0,0,1.0,12.0,None,Labrador_retriever,0.151406,Tuesday
3506,773247561583001600,Chip,Male,2016-09-06 19:52:39,2016-09-06 00:00:00,19:52,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,10265,3631,1.0,10.0,None,miniature_pinscher,0.0833688,Tuesday
3505,773191612633579521,Grey,Male,2016-09-06 16:10:20,2016-09-06 00:00:00,16:10,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,0,0,1.0,12.0,None,Blenheim_spaniel,0.427766,Tuesday
3504,772877495989305348,Dogwithnoname,Unknown,2016-09-05 19:22:09,2016-09-05 00:00:00,19:22,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,0,0,1.0,11.0,None,Norwegian_elkhound,0.138523,Monday
3503,772826264096874500,Roosevelt,Male,2016-09-05 15:58:34,2016-09-05 00:00:00,15:58,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,0,0,1.0,11.0,None,basset,0.915351,Monday
3502,772615324260794368,Dogwithnoname,Male,2016-09-05 02:00:22,2016-09-05 00:00:00,02:00,Twitter for iPhone,RT @dog_rates: This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,0,3826,1.0,10.0,None,dalmatian,0.556595,Monday
3455,765222098633691136,Gromit,Male,2016-08-15 16:22:20,2016-08-15 00:00:00,16:22,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,12719,3826,1.0,10.0,None,dalmatian,0.556595,Monday
3501,772581559778025472,Dogwithnoname,Unknown,2016-09-04 23:46:12,2016-09-04 00:00:00,23:46,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,7108,1927,1.0,10.0,None,Newfoundland,0.574345,Sunday
3499,772152991789019136,Dogwithnoname,Unknown,2016-09-03 19:23:13,2016-09-03 00:00:00,19:23,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,4131,1275,1.0,10.0,None,golden_retriever,0.275318,Saturday
3498,772117678702071809,Jack,Male,2016-09-03 17:02:54,2016-09-03 00:00:00,17:02,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,0,0,1.0,12.0,None,Labrador_retriever,0.217821,Saturday
3497,772114945936949249,Finn,Male,2016-09-03 16:52:02,2016-09-03 00:00:00,16:52,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,0,0,1.0,10.0,None,Chihuahua,0.803293,Saturday
3496,772102971039580160,Penny,Female,2016-09-03 16:04:27,2016-09-03 00:00:00,16:04,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,4393,1047,1.0,11.0,None,Pembroke,0.54178,Saturday
3495,771770456517009408,Davey,Unknown,2016-09-02 18:03:10,2016-09-02 00:00:00,18:03,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,13176,3848,1.0,11.0,None,papillon,0.53318,Friday
3494,771500966810099713,Dakota,Male,2016-09-02 00:12:18,2016-09-02 00:00:00,00:12,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,0,0,1.0,12.0,None,Labrador_retriever,0.833952,Friday
3493,771380798096281600,Fizz,Female,2016-09-01 16:14:48,2016-09-01 00:00:00,16:14,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,11578,5792,1.0,11.0,None,collie,0.503728,Thursday
3492,771171053431250945,Dogwithnoname,Male,2016-09-01 02:21:21,2016-09-01 00:00:00,02:21,Twitter for iPhone,RT @dog_rates: This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3,0,0,1.0,11.0,None,Samoyed,0.978833,Thursday
3491,771136648247640064,Dixie,Female,2016-09-01 00:04:38,2016-09-01 00:00:00,00:04,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,10086,3295,1.0,11.0,None,golden_retriever,0.297402,Thursday
3490,771102124360998913,Charlie,Male,2016-08-31 21:47:27,2016-08-31 00:00:00,21:47,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,0,0,1.0,12.0,None,Labrador_retriever,0.568789,Wednesday
3489,771014301343748096,Dogwithnoname,Unknown,2016-08-31 15:58:28,2016-08-31 00:00:00,15:58,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,7548,1876,1.0,7.0,None,NaN,0.0,Wednesday
3487,770787852854652928,Winston,Male,2016-08-31 00:58:39,2016-08-31 00:00:00,00:58,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,5431,1383,1.0,10.0,None,Bernese_mountain_dog,0.787812,Wednesday
3454,764857477905154048,Aubie,Male,2016-08-14 16:13:27,2016-08-14 00:00:00,16:13,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,7004,1991,1.0,12.0,None,Bernese_mountain_dog,0.792059,Sunday
3453,764259802650378240,Kota,Female,2016-08-13 00:38:30,2016-08-13 00:00:00,00:38,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,6627,1714,1.0,10.0,None,German_shepherd,0.973677,Saturday
3452,763837565564780549,Alfie,Male,2016-08-11 20:40:41,2016-08-11 00:00:00,20:40,Twitter for iPhone,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,0,0,1.0,11.0,None,malamute,0.375098,Thursday
3419,759099523532779520,Toby,Male,2016-07-29 18:53:24,2016-07-29 00:00:00,18:53,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,1,15851,4724,1.0,7.0,None,Shetland_sheepdog,0.129034,Friday
3418,759047813560868866,Spencer,Male,2016-07-29 15:27:55,2016-07-29 00:00:00,15:27,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,1,0,0,1.0,11.0,None,Labrador_retriever,0.778546,Friday
3417,758854675097526272,Lilli,Unknown,2016-07-29 02:40:28,2016-07-29 00:00:00,02:40,Twitter for iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW",https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,4,3867,1008,1.0,11.0,None,Old_English_sheepdog,0.0237914,Friday
3415,758740312047005698,Boston,Male,2016-07-28 19:06:01,2016-07-28 00:00:00,19:06,Twitter for iPhone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1,0,0,1.0,12.0,None,Chesapeake_Bay_retriever,0.848514,Thursday
3414,758474966123810816,Brandonald,Male,2016-07-28 01:31:38,2016-07-28 00:00:00,01:31,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1,4162,1113,1.0,11.0,None,Pembroke,0.546145,Thursday
3413,758467244762497024,Dogwithnoname,Unknown,2016-07-28 01:00:57,2016-07-28 00:00:00,01:00,Twitter for iPhone,Why does this never happen at my front door... 165/150 https://t.co/HmwrdfEfUE,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,1,5246,2496,15.0,11.0,None,Labrador_retriever,0.436377,Thursday
3412,758405701903519748,Odie,Male,2016-07-27 20:56:24,2016-07-27 00:00:00,20:56,Twitter for iPhone,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,4,0,0,1.0,10.0,None,Chesapeake_Bay_retriever,0.702954,Wednesday
3411,758355060040593408,Corey,Male,2016-07-27 17:35:10,2016-07-27 00:00:00,17:35,Twitter for iPhone,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1,3745,1219,1.0,11.0,None,Pembroke,0.987643,Wednesday
3410,758041019896193024,Dogwithnoname,Unknown,2016-07-26 20:47:17,2016-07-26 00:00:00,20:47,Twitter for iPhone,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 https://t.co/l46jwv5WYv,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,1,2958,428,1.0,9.0,None,Cardigan,0.0512653,Tuesday
3409,757741869644341248,Leonard,Male,2016-07-26 00:58:34,2016-07-26 00:00:00,00:58,Twitter for iPhone,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,1,7515,3645,1.0,10.0,None,Old_English_sheepdog,0.128899,Tuesday
3408,757729163776290825,Dogwithnoname,Male,2016-07-26 00:08:05,2016-07-26 00:00:00,00:08,Twitter for iPhone,RT @dog_rates: This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,2,0,0,1.0,11.0,None,schipperke,0.0455186,Tuesday
3407,757725642876129280,Beckham,Male,2016-07-25 23:54:05,2016-07-25 00:00:00,23:54,Twitter for iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,2,4956,1368,1.0,11.0,None,Labrador_retriever,0.128128,Monday
3420,759159934323924993,Dogwithnoname,Unknown,2016-07-29 22:53:27,2016-07-29 00:00:00,22:53,Twitter for iPhone,"RT @dog_rates: AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,1,0,0,1.0,11.0,None,Irish_terrier,0.254856,Friday
3406,757611664640446465,Cooper,Male,2016-07-25 16:21:11,2016-07-25 00:00:00,16:21,Twitter for iPhone,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1,0,0,1.0,12.0,None,bluetick,0.829259,Monday
3404,757596066325864448,Dogwithnoname,Unknown,2016-07-25 15:19:12,2016-07-25 00:00:00,15:19,Twitter for iPhone,Here's another picture without a dog in it. Idk why you guys keep sending these. 4/10 just because that's a neat rug https://t.co/mOmnL19Wsl,https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg,1,4747,1187,1.0,4.0,None,NaN,0.0,Monday
3403,757400162377592832,Dogwithnoname,Female,2016-07-25 02:20:45,2016-07-25 00:00:00,02:20,Twitter for iPhone,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,1,16519,7641,1.0,13.0,None,golden_retriever,0.0878003,Monday
3401,757354760399941633,Devón,Male,2016-07-24 23:20:20,2016-07-24 00:00:00,23:20,Twitter for iPhone,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO",https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,1,0,0,1.0,8.0,None,Italian_greyhound,0.914667,Sunday
3400,756998049151549440,Oliver,Male,2016-07-23 23:42:53,2016-07-23 00:00:00,23:42,Twitter for iPhone,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,4,6833,2230,1.0,11.0,None,golden_retriever,0.678555,Saturday
3398,756651752796094464,Gert,Male,2016-07-23 00:46:50,2016-07-23 00:00:00,00:46,Twitter for iPhone,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1,5534,1486,1.0,11.0,None,Pembroke,0.294808,Saturday
3396,756303284449767430,Dogwithnoname,Unknown,2016-07-22 01:42:09,2016-07-22 00:00:00,01:42,Twitter for iPhone,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,1,0,0,1.0,11.0,None,golden_retriever,0.981652,Friday
