,tweet_id,Names,dog_gender,date,time,source,text,jpg_url,img_num,favorite_count,retweet_count,rating_numerator,rating_denominator,dog_stage,Breed,Confidence_level
1151,7.32375E+17,Kyle,Male,5/17/2016,1:00,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1,8743,2796,11,10,doggo,basset,0.000547053
3216,7.29839E+17,Dogwithnoname,Unknown,5/10/2016,1:00,Twitter for iPhone,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,1,1839,425,12,10,None,NaN,0
2987,7.00848E+17,Crouton,Male,2/20/2016,1:00,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,2624,555,10,10,None,Rhodesian_ridgeback,0.252514
2763,6.84178E+17,Kulet,Female,1/5/2016,1:00,Twitter for iPhone,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,1,2189,755,10,10,None,chow,0.334783
2726,6.82003E+17,Dogwithnoname,Unknown,12/30/2015,1:00,Twitter for iPhone,Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3,https://pbs.twimg.com/media/CXb2RcDUsAEnkJb.jpg,1,3413,1708,5,10,None,NaN,0
4766,6.80191E+17,Dogwithnoname,Unknown,12/25/2015,1:00,Twitter for iPhone,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,1,0,0,11,10,pupper,Brittany_spaniel,0.733253
2276,6.69682E+17,Louie,Male,11/26/2015,1:00,Twitter for iPhone,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie https://t.co/RAwZvMKRZB,https://pbs.twimg.com/media/CUswUBRUAAAahAo.jpg,1,0,0,9,10,None,NaN,0
1767,8.26959E+17,Loki,Male,2/2/2017,1:01,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,0,0,12,10,doggo,golden_retriever,0.617389
3809,8.21523E+17,Harlso,Male,1/18/2017,1:01,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,0,0,13,10,None,Doberman,0.763539
9,6.66059E+17,Dogwithnoname,Male,11/16/2015,1:01,Twitter for iPhone,Here is the Rand Paul of retrievers folks! He's probably good at poker. Can drink beer (lol rad). 8/10 good dog https://t.co/pYAJkAe76p,https://pbs.twimg.com/media/CT5Qw94XAAA_2dP.jpg,1,115,59,8,10,None,miniature_poodle,0.201493
2055,8.88203E+17,Dogwithnoname,Female,7/21/2017,1:02,Twitter for iPhone,RT @dog_rates: This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,0,0,13,10,None,Pembroke,0.809197
3816,8.2261E+17,Dogwithnoname,Unknown,1/21/2017,1:02,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,16162,3382,12,10,None,cocker_spaniel,0.664487
3297,7.44335E+17,Blanket,Female,6/19/2016,1:02,Twitter for iPhone,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1,0,0,11,10,None,Samoyed,0.960543
3237,7.34912E+17,Jax,Male,5/24/2016,1:02,Twitter for iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1,2952,570,10,10,None,Maltese_dog,0.847292
31,6.66421E+17,Dogwithnoname,Unknown,11/17/2015,1:02,Twitter for iPhone,*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1,323,117,12,10,None,Blenheim_spaniel,0.906777
3898,8.34932E+17,Tucker,Male,2/24/2017,1:03,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,1,0,0,12,10,None,soft-coated_wheaten_terrier,0.196476
3884,8.32757E+17,Willow,Female,2/18/2017,1:03,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,18254,4068,13,10,None,Cardigan,0.160888
3853,8.28409E+17,Bear,Male,2/6/2017,1:03,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,0,0,12,10,None,Weimaraner,0.133033
3797,8.19711E+17,Howie,Male,1/13/2017,1:03,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,0,0,11,10,None,toy_poodle,0.0220094
3602,7.88908E+17,Lucy,Female,10/20/2016,1:03,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,30315,14231,11,10,None,golden_retriever,0.0340897
3462,7.66078E+17,Dogwithnoname,Male,8/18/2016,1:03,Twitter for iPhone,RT @dog_rates: This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1,0,2936,12,10,None,toy_poodle,0.420463
3435,7.61005E+17,Bo,Unknown,8/4/2016,1:03,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,12358,3901,11,10,None,golden_retriever,0.735163
3240,7.35275E+17,Dogwithnoname,Unknown,5/25/2016,1:03,Twitter for iPhone,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,1,9493,4649,11,10,None,NaN,0
2643,6.7838E+17,Crumpet,Male,12/20/2015,1:03,Twitter for iPhone,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,1,2619,1003,10,10,None,Samoyed,0.0476014
1802,8.32033E+17,Miguel,Male,2/16/2017,1:04,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,0,0,12,10,doggo,whippet,0.601712
3874,8.3167E+17,Daisy,Female,2/15/2017,1:04,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,11365,2039,13,10,None,Pembroke,0.624802
3866,8.30583E+17,Lilly,Female,2/12/2017,1:04,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,72734,19045,13,10,None,Labrador_retriever,0.908703
3849,8.28047E+17,Sailer,Male,2/5/2017,1:04,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,12815,3225,13,10,None,NaN,0
3832,8.25148E+17,Sweet,Female,1/28/2017,1:04,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,20001,5185,13,10,None,Pekinese,0.354823
3812,8.21886E+17,Jimison,Male,1/19/2017,1:04,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,12456,2667,13,10,None,golden_retriever,0.266238
1317,7.55207E+17,Dogwithnoname,Unknown,7/19/2016,1:04,Twitter for iPhone,This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,1,0,0,14,10,doggo,NaN,0
3771,8.16451E+17,Moose,Male,1/4/2017,1:05,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,0,0,13,10,None,NaN,0
3761,8.14639E+17,Olivia,Female,12/30/2016,1:05,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,12402,3091,12,10,None,golden_retriever,0.650814
3387,7.54482E+17,Milo,Male,7/17/2016,1:05,Twitter for iPhone,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,1,5800,2193,10,10,None,NaN,0
5036,6.99037E+17,Dogwithnoname,Unknown,2/15/2016,1:05,Twitter for iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,2826,1328,13,10,pupper,Chihuahua,0.222943
1987,8.72621E+17,Monkey,Female,6/8/2017,1:06,Twitter for iPhone,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,21110,3842,13,10,None,cocker_spaniel,0.513191
3303,7.45423E+17,Dogwithnoname,Unknown,6/22/2016,1:06,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1,0,0,9,10,None,Labrador_retriever,0.6638
3282,7.42161E+17,Doug,Male,6/13/2016,1:06,Twitter for iPhone,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,1,4702,1529,12,10,None,NaN,0
2160,6.67509E+17,Tickles,Unknown,11/20/2015,1:06,Twitter Web Client,This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1,7080,2246,12,10,None,beagle,0.636169
3854,8.2841E+17,Mutt,Male,2/6/2017,1:07,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,0,0,12,10,None,toy_poodle,0.0180398
3274,7.40712E+17,Dogwithnoname,Unknown,6/9/2016,1:07,Twitter for iPhone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1,0,0,9,10,None,toy_poodle,0.388277
7408,7.38538E+17,Bayley,Female,6/3/2016,1:07,Twitter for iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,5512,1742,11,10,puppo,chow,0.808737
3134,7.14982E+17,Calbert,Male,3/30/2016,1:07,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1,0,0,9,10,None,Brittany_spaniel,0.944376
2917,6.95051E+17,Brian,Male,2/4/2016,1:07,Twitter for iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,2884,879,6,10,None,Boston_bull,0.761454
2855,6.89978E+17,Dogwithnoname,Unknown,1/21/2016,1:07,Twitter for iPhone,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,1,0,0,12,10,None,Labrador_retriever,0.179625
2510,6.74395E+17,Gary,Male,12/9/2015,1:07,Twitter for iPhone,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1,1586,623,8,10,None,Lakeland_terrier,0.109099
2277,6.69684E+17,Kloey,Female,11/26/2015,1:07,Twitter for iPhone,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,1,409,117,10,10,None,Pomeranian,0.998275
3824,8.23699E+17,Winston,Male,1/24/2017,1:08,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,13716,2739,12,10,None,cairn,0.203999
3560,7.81662E+17,Dogwithnoname,Unknown,9/30/2016,1:08,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,11516,3091,5,10,None,Pembroke,0.438087
3385,7.5412E+17,Dogwithnoname,Unknown,7/16/2016,1:08,Twitter for iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,1,8581,2639,10,10,None,chow,0.168909
5442,7.51584E+17,Dogwithnoname,Unknown,7/9/2016,1:08,Twitter for iPhone,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,1,4808,1250,5,10,pupper,dalmatian,0.868304
3314,7.46873E+17,Dogwithnoname,Unknown,6/26/2016,1:08,Twitter for iPhone,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1,6510,2404,11,10,None,Pembroke,0.540201
2305,6.70409E+17,Peanut,Male,11/28/2015,1:08,Twitter for iPhone,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,https://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,1,589,242,10,10,None,NaN,0
3869,8.31309E+17,Scooter,Male,2/14/2017,1:09,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,0,0,12,10,None,Doberman,0.369389
3840,8.26598E+17,Pawnd,Male,2/1/2017,1:09,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,0,0,13,10,None,French_bulldog,0.628119
3668,7.98695E+17,Dogwithnoname,Unknown,11/16/2016,1:09,Twitter for iPhone,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,0,5732,12,10,None,Chihuahua,0.615163
2008,8.78058E+17,Emmy,Female,6/23/2017,1:10,Twitter for iPhone,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,42531,7064,14,10,None,French_bulldog,0.839097
3130,7.14258E+17,Travis,Unknown,3/28/2016,1:10,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,1,0,0,10,10,None,collie,0.176758
2357,6.71134E+17,Clarence,Male,11/30/2015,1:10,Twitter for iPhone,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,1,788,210,8,10,None,Shih-Tzu,0.18038
2289,6.70047E+17,Ben,Unknown,11/27/2015,1:10,Twitter for iPhone,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,1,0,0,11,10,None,Blenheim_spaniel,0.998335
3372,7.52309E+17,Dogwithnoname,Unknown,7/11/2016,1:11,Twitter for iPhone,RT @dog_rates: Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1,0,18763,13,10,None,golden_retriever,0.181351
3120,7.12809E+17,Stubert,Male,3/24/2016,1:11,Twitter for iPhone,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,20127,7490,10,10,None,Labrador_retriever,0.868671
3103,7.10997E+17,Milo,Unknown,3/19/2016,1:11,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1,0,0,12,10,None,malamute,0.28126
3097,7.10272E+17,Dogwithnoname,Unknown,3/17/2016,1:11,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,4878,1403,11,10,None,Old_English_sheepdog,0.586307
2238,6.6896E+17,Jaycob,Male,11/24/2015,1:11,Twitter for iPhone,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,1,745,260,10,10,None,Chesapeake_Bay_retriever,0.165878
3820,8.22975E+17,Albus,Male,1/22/2017,1:12,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,18940,3910,12,10,None,Pembroke,0.233162
5610,7.78039E+17,Dogwithnoname,Unknown,9/20/2016,1:12,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,9340,3010,12,10,pupper,German_shepherd,0.717776
3423,7.59557E+17,Emma,Female,7/31/2016,1:12,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2,5148,1326,10,10,None,golden_retriever,0.763333
5263,7.24406E+17,Ashleigh,Female,4/25/2016,1:12,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1,5727,1822,10,10,pupper,golden_retriever,0.240695
2713,6.81282E+17,Sarge,Male,12/28/2015,1:12,Twitter for iPhone,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1,3483,1239,11,10,None,Saint_Bernard,0.99883
4650,6.75846E+17,Pepper,Female,12/13/2015,1:12,Twitter for iPhone,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,2442,986,10,10,pupper,pug,0.883952
2559,6.75483E+17,Dogwithnoname,Unknown,12/12/2015,1:12,Twitter for iPhone,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,https://pbs.twimg.com/media/CV_MmGZU8AAggM6.jpg,1,1966,1063,5,10,None,NaN,0
45,6.66786E+17,Dogwithnoname,Unknown,11/18/2015,1:12,Twitter for iPhone,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1,795,515,2,10,None,NaN,0
3882,8.32398E+17,Eevee,Female,2/17/2017,1:13,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1,12986,2507,12,10,None,Pekinese,0.988916
